"","t_name","year","bird_id","band","sex","max_dist","total_dist","start_date","end_date","duration","bathyAvg","bathyMax","bathyVar","A","max_lat","max_long","max_gmt","Tout","Tback","Yno.trips","Tno.trips","no.years","X","meandir","bird.id","no.previous.attempts","earliest.attempt","attempt.status","year_banded","status_banded","age_chicks","home_lat","home_long","max_bearing","hemisphere"
"264","ID77_2018 221","2018","ID77_2018","13239898","M",35142.21,97925.7120739315,2018-09-26 01:00:40,2018-09-26 06:22:02,0.223171296296296,-10.4705882352941,-21,20.7647058823529,0.358866014407621,-40.39386,144.2418,2018-09-26 05:21:45,0.18130787037037,0.0418634259259259,17,19,3,6,152.818593163907,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-92.9853506402227,"west"
"265","ID77_2018 222","2018","ID77_2018","13239898","M",27790.2,60652.4187098917,2018-09-29 12:19:22,2018-09-29 16:41:07,0.181770833333333,-9.85714285714286,-13,11.978021978022,0.458187828137969,-40.47441,144.3532,2018-09-29 13:39:49,0.0558680555555556,0.125902777777778,17,19,3,6,152.818593163907,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-112.713608190181,"west"
"266","ID77_2018 223","2018","ID77_2018","13239898","M",37714.93,200541.082388029,2018-09-30 00:13:58,2018-09-30 23:53:52,0.986041666666667,-13,-28,53.063829787234,0.188065854391994,-40.40738,144.2126,2018-09-30 14:50:04,0.608402777777778,0.377638888888889,17,19,3,6,152.818593163907,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-95.0833989515791,"west"
"267","ID77_2018 225","latewinter2018","ID77_2018","13239898","M",19818.39,49698.2874527139,2018-08-24 00:18:58,2018-08-25 04:40:39,1.18172453703704,-11.2666666666667,-14,7.35238095238095,0.398774103008206,-40.4301,144.4321,2018-08-25 02:19:29,1.08369212962963,0.0980324074074074,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-106.991401658966,"west"
"268","ID77_2018 226","latewinter2018","ID77_2018","13239898","M",14949.84,30141.5033886728,2018-08-25 12:03:52,2018-08-25 19:06:15,0.293321759259259,-8.81818181818182,-13,15.1082251082251,0.495988531402125,-40.32906,144.8198,2018-08-25 18:06:01,0.251493055555556,0.0418287037037037,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,68.7138366558092,"east"
"269","ID77_2018 227","latewinter2018","ID77_2018","13239898","M",22741.67,58553.1102218896,2018-08-25 00:08:55,2018-08-26 04:30:08,1.18140046296296,-10.0625,-15,14.0625,0.388393885718785,-40.46318,144.4118,2018-08-25 00:29:00,0.0139467592592593,1.1674537037037,17,19,3,NA,NA,24305,NA,NA,NA,1983,"chick",35,-40.3780953,144.6557384,-114.609709687037,"west"
"270","ID78_2018 228","latewinter2018","ID78_2018","13250179","U",30356.09,94156.3052382482,2018-08-27 01:52:36,2018-08-27 20:37:53,0.781446759259259,-10.8421052631579,-17,10.1353383458647,0.322401032232398,-40.4559,144.3125,2018-08-27 06:33:54,0.195347222222222,0.586099537037037,9,9,1,NA,NA,47110,0,2018,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-106.630263528169,"west"
"271","ID78_2018 229","latewinter2018","ID78_2018","13250179","U",41326.04,95762.7221491288,2018-08-30 00:07:08,2018-08-31 02:47:48,1.11157407407407,-23.1538461538462,-48,230.307692307692,0.431546212059887,-40.55536,144.227,2018-08-31 00:47:17,1.02788194444444,0.0836921296296296,9,9,1,NA,NA,47110,0,2018,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-118.567914149827,"west"
"272","ID78_2018 231","latewinter2018","ID78_2018","13250179","U",91048.58,443332.125167463,2018-09-07 00:00:12,2018-09-08 23:08:58,1.9644212962963,-53.272,-100,1041.71574193548,0.205373296522573,-40.32178,143.5851,2018-09-08 02:20:55,1.09771990740741,0.866701388888889,9,9,1,NA,NA,47110,0,2018,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-86.4138205085105,"west"
"273","ID78_2018 232","latewinter2018","ID78_2018","13250179","U",27253.82,95383.5142331265,2018-09-13 01:05:50,2018-09-13 07:28:13,0.265543981481482,-12.15,-27,38.1342105263158,0.285728830806014,-40.51817,144.3919,2018-09-13 04:06:43,0.125613425925926,0.139930555555556,9,9,1,NA,NA,47110,0,2018,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-124.88261633651,"west"
"274","ID78_2018 233","latewinter2018","ID78_2018","13250179","U",59133.08,210376.60979558,2018-09-13 00:15:13,2018-09-14 06:37:22,1.26538194444444,-28.0689655172414,-69,650.59165154265,0.281082008391802,-40.40042,143.9589,2018-09-13 22:54:50,0.944178240740741,0.321203703703704,9,9,1,NA,NA,47110,0,2018,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-92.6249401317534,"west"
"275","ID78_2018 234","latewinter2018","ID78_2018","13250179","U",110429,728546.294206054,2018-09-18 23:38:09,2018-09-20 19:20:09,1.82083333333333,-60.3023255813954,-177,1182.94694767442,0.151574444723985,-39.81793,143.5854,2018-09-20 04:33:01,1.20476851851852,0.616064814814815,9,9,1,NA,NA,47110,0,2018,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-56.0717471985424,"west"
"276","ID78_2018 235","2018","ID78_2018","13250179","U",142588.6,1053612.41888151,2018-09-23 00:08:14,2018-09-26 21:38:55,3.89630787037037,-178.094786729858,-857,45569.23859174,0.13533306692737,-41.65877,144.6245,2018-09-25 16:02:47,2.66288194444444,1.23342592592593,9,9,1,6,152.818593163907,47110,0,2018,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-178.951843041727,"west"
"277","ID78_2018 236","latewinter2018","ID78_2018","13250179","U",103683,1131896.87144759,2018-08-23 00:04:01,2018-10-01 06:36:30,39.2725578703704,-57.8842105263158,-479,1964.18724981468,0.0916011013153514,-40.59079,143.4635,2018-08-26 07:23:46,3.30538194444444,35.9671759259259,9,9,1,NA,NA,47110,0,2018,"S",2018,"nonbreeder",NA,-40.3780953,144.6557384,-103.537552830629,"west"
"278","ID79_2018 237","latewinter2018","ID79_2018","28010664","M",100961.9,260259.846536705,2018-08-31 10:11:12,2018-08-31 23:00:33,0.534270833333333,-50.1842105263158,-102,1298.4786628734,0.387927301669876,-40.19449,143.4914,2018-08-31 17:36:03,0.308923611111111,0.225347222222222,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-78.7415565145812,"west"
"279","ID79_2018 238","latewinter2018","ID79_2018","28010664","M",51198.05,117149.219128795,2018-09-06 07:57:34,2018-09-06 20:42:23,0.531122685185185,-16.025641025641,-25,47.3414304993252,0.437032789298512,-40.20625,144.0964,2018-09-06 10:58:27,0.125613425925926,0.405509259259259,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-68.3196138874481,"west"
"280","ID79_2018 239","latewinter2018","ID79_2018","28010664","M",41711.64,96111.6658563566,2018-09-09 00:54:04,2018-09-09 04:17:38,0.141365740740741,-14.7,-23,38.0111111111111,0.433991437234477,-40.28268,144.1804,2018-09-09 02:15:38,0.0566435185185185,0.0847222222222222,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-75.4570003687616,"west"
"281","ID79_2018 240","latewinter2018","ID79_2018","28010664","M",67787.29,153598.983528311,2018-09-12 03:46:59,2018-09-13 20:53:16,1.71269675925926,-46.1730769230769,-83,692.028280542986,0.441326423149835,-40.34813,143.8575,2018-09-13 15:11:31,1.47537037037037,0.237326388888889,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-87.4489919094762,"west"
"282","ID79_2018 241","latewinter2018","ID79_2018","28010664","M",83537.75,263399.623885724,2018-09-14 00:10:18,2018-09-14 23:50:12,0.986041666666667,-64.7301587301587,-101,982.458269329237,0.317152123331212,-40.57043,143.7022,2018-09-14 08:23:11,0.342280092592593,0.643761574074074,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-105.1047614019,"west"
"283","ID79_2018 242","latewinter2018","ID79_2018","28010664","M",100154.2,296701.572063675,2018-09-15 00:05:39,2018-09-16 19:32:57,1.810625,-37.4311926605505,-192,1070.45124023106,0.337558710266981,-40.53475,143.4914,2018-09-15 01:25:58,0.055775462962963,1.75484953703704,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-100.366747117215,"west"
"284","ID79_2018 243","latewinter2018","ID79_2018","28010664","M",99578.04,313308.949584403,2018-09-19 00:05:50,2018-09-20 21:15:26,1.88166666666667,-49.3548387096774,-144,1269.38022210471,0.317826988766481,-40.5,143.4914,2018-09-19 04:07:03,0.167511574074074,1.71415509259259,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-98.1798919993184,"west"
"285","ID79_2018 244","latewinter2018","ID79_2018","28010664","M",104861.7,578129.436119572,2018-09-20 00:37:12,2018-09-22 20:29:42,2.828125,-56.1984126984127,-102,1160.44831746032,0.181381008211303,-39.96656,143.5468,2018-09-20 07:04:01,0.268622685185185,2.55950231481481,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-64.5421043398216,"west"
"286","ID79_2018 245","2018","ID79_2018","28010664","M",122902.4,656798.451098338,2018-09-24 08:34:05,2018-09-27 20:39:19,3.50363425925926,-79.5976331360947,-554,2664.18237531699,0.187123461991232,-39.64583,143.5769,2018-09-26 06:28:19,1.91266203703704,1.59097222222222,11,12,2,6,152.818593163907,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-48.9125277155616,"west"
"287","ID79_2018 246","latewinter2018","ID79_2018","28010664","M",111457.9,654370.535303267,2018-08-23 00:18:12,2018-10-01 20:34:08,39.8443981481482,-41.5933333333333,-144,997.289888143177,0.17032842095854,-40.19625,143.365,2018-09-30 03:00:06,38.1124305555556,1.73196759259259,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-79.9936352515561,"west"
"288","ID79_2018 247","latewinter2018","ID79_2018","28010664","M",334213.4,1516139.99398286,2018-08-25 01:00:27,2018-08-28 23:54:24,3.95413194444444,-76.2388059701493,-552,3327.71054838169,0.220437031755906,-38.33411,141.8111,2018-08-27 21:13:18,2.84225694444444,1.111875,11,12,2,NA,NA,32215,21,1993,"F",1987,"chick",31,-40.3780953,144.6557384,-48.1236460501651,"west"
"289","ID80_2018 248","latewinter2018","ID80_2018","13181925","M",85496.1,186833.710375081,2018-09-02 12:27:20,2018-09-02 19:09:36,0.279351851851852,-60.6190476190476,-188,1976.54761904762,0.457605320947493,-41.02503,144.1097,2018-09-02 15:48:49,0.139918981481481,0.13943287037037,9,9,1,NA,NA,6567,19,1994,"F",1994,"adult",NA,-40.3780953,144.6557384,-147.462694174472,"west"
"290","ID80_2018 249","latewinter2018","ID80_2018","13181925","M",294890.7,890481.380154433,2018-09-05 00:17:41,2018-09-06 14:22:35,1.58673611111111,-1606.90654205607,-5055,3718299.3685417,0.331158749157515,-41.21061,141.3336,2018-09-05 19:36:30,0.804733796296296,0.782002314814815,9,9,1,NA,NA,6567,19,1994,"F",1994,"adult",NA,-40.3780953,144.6557384,-109.329913511964,"west"
"291","ID80_2018 250","latewinter2018","ID80_2018","13181925","M",117933.9,518270.359689064,2018-09-14 03:31:23,2018-09-15 23:59:21,1.85275462962963,-186.941860465116,-801,27255.9612859097,0.227552854982396,-41.40848,144.3299,2018-09-14 20:38:36,0.713344907407407,1.13940972222222,9,9,1,NA,NA,6567,19,1994,"F",1994,"adult",NA,-40.3780953,144.6557384,-166.612439754714,"west"
"292","ID80_2018 251","latewinter2018","ID80_2018","13181925","M",104913.4,518569.64859751,2018-09-15 16:08:44,2018-09-16 23:52:15,1.32188657407407,-200.734939759036,-1140,56857.5630326183,0.202313036028511,-41.23111,144.1263,2018-09-16 07:35:16,0.643425925925926,0.678460648148148,9,9,1,NA,NA,6567,19,1994,"F",1994,"adult",NA,-40.3780953,144.6557384,-154.922962972984,"west"
"293","ID80_2018 252","latewinter2018","ID80_2018","13181925","M",121691.8,809989.009464641,2018-09-17 00:05:05,2018-09-18 23:55:36,1.99341435185185,-165.850746268657,-792,27493.7971047021,0.150238828648344,-41.446,144.3465,2018-09-18 01:36:37,1.06356481481481,0.929849537037037,9,9,1,NA,NA,6567,19,1994,"F",1994,"adult",NA,-40.3780953,144.6557384,-167.711213699553,"west"
"294","ID80_2018 253","2018","ID80_2018","13181925","M",157310.5,708174.815989233,2018-09-22 04:39:36,2018-09-24 13:10:58,2.35511574074074,-177.285714285714,-811,34554.7422680412,0.22213512320437,-41.78419,144.4687,2018-09-23 12:23:37,1.3222337962963,1.03288194444444,9,9,1,6,152.818593163907,6567,19,1994,"F",1994,"adult",NA,-40.3780953,144.6557384,-174.313762310942,"west"
"295","ID80_2018 254","2018","ID80_2018","13181925","M",37214.67,110298.278486296,2018-09-24 13:51:10,2018-09-24 19:34:29,0.238414351851852,-24.9444444444444,-38,179.820261437908,0.337400279593881,-40.26131,144.2449,2018-09-24 15:12:16,0.0563194444444444,0.182094907407407,9,9,1,6,152.818593163907,6567,19,1994,"F",1994,"adult",NA,-40.3780953,144.6557384,-69.759378965007,"west"
"296","ID80_2018 255","2018","ID80_2018","13181925","M",151735,868563.295855064,2018-09-26 05:37:46,2018-09-29 21:05:49,3.64447916666667,-318.847368421053,-1278,106213.16705653,0.174696537056201,-39.78071,143.0545,2018-09-28 04:58:36,1.97280092592593,1.67167824074074,9,9,1,6,152.818593163907,6567,19,1994,"F",1994,"adult",NA,-40.3780953,144.6557384,-64.6126791153446,"west"
"297","ID80_2018 256","latewinter2018","ID80_2018","13181925","M",256179.8,1419139.24872548,2018-08-23 00:08:53,2018-10-05 23:51:31,43.9879398148148,-618.771739130435,-3448,831386.554980237,0.180517733006168,-39.73846,141.7673,2018-10-03 18:39:36,41.7713310185185,2.2166087962963,9,9,1,NA,NA,6567,19,1994,"F",1994,"adult",NA,-40.3780953,144.6557384,-74.8565753140381,"west"
"298","ID84_2018 257","latewinter2018","ID84_2018","13227082","U",109856.4,433414.401592734,2018-08-27 03:39:45,2018-08-28 23:45:21,1.83722222222222,-45.0075757575758,-99,343.870171177423,0.253467350407125,-41.36482,144.6343,2018-08-28 06:28:26,1.1171412037037,0.720081018518518,7,7,1,NA,NA,39808,1,2016,"S",2008,"chick",10,-40.3780953,144.6557384,-179.062126878346,"west"
"299","ID84_2018 258","latewinter2018","ID84_2018","13227082","U",165017.5,446353.41408348,2018-08-29 06:20:26,2018-09-01 21:16:05,3.62197916666667,-41.0694980694981,-54,85.7393373439885,0.369701440144327,-41.13083,146.3416,2018-08-29 20:48:16,0.602662037037037,3.01931712962963,7,7,1,NA,NA,39808,1,2016,"S",2008,"chick",10,-40.3780953,144.6557384,120.967882837334,"east"
"300","ID84_2018 259","latewinter2018","ID84_2018","13227082","U",92844.83,455569.71886887,2018-09-03 13:30:28,2018-09-05 22:14:46,2.36409722222222,-44.1065088757396,-56,141.131445477599,0.203799388226513,-40.60171,145.7123,2018-09-04 16:39:21,1.13116898148148,1.23292824074074,7,7,1,NA,NA,39808,1,2016,"S",2008,"chick",10,-40.3780953,144.6557384,105.836373163195,"east"
"301","ID84_2018 260","latewinter2018","ID84_2018","13227082","U",208737.4,729654.340388604,2018-09-08 01:33:23,2018-09-10 23:31:08,2.91510416666667,-820.028985507246,-3975,1068343.82397123,0.286077103151102,-40.6601,142.2171,2018-09-09 01:03:29,0.979236111111111,1.93586805555556,7,7,1,NA,NA,39808,1,2016,"S",2008,"chick",10,-40.3780953,144.6557384,-99.4074590256263,"west"
"302","ID84_2018 261","latewinter2018","ID84_2018","13227082","U",123102.8,828087.206288943,2018-09-11 22:27:53,2018-09-15 23:41:44,4.05128472222222,-293.468309859155,-2127,358814.709239536,0.148659222199172,-40.97943,143.432,2018-09-15 08:46:40,3.42971064814815,0.621574074074074,7,7,1,NA,NA,39808,1,2016,"S",2008,"chick",10,-40.3780953,144.6557384,-123.23797365697,"west"
"303","ID84_2018 262","latewinter2018","ID84_2018","13227082","U",108558.9,512891.597841582,2018-09-19 02:23:12,2018-09-20 23:50:21,1.89385416666667,-58.9523809523809,-510,4242.02180149168,0.211660515510201,-41.31829,144.3134,2018-09-19 09:05:51,0.279618055555556,1.61423611111111,7,7,1,NA,NA,39808,1,2016,"S",2008,"chick",10,-40.3780953,144.6557384,-164.655913092054,"west"
"304","ID84_2018 263","2018","ID84_2018","13227082","U",137301.2,777369.761758973,2018-09-23 05:44:25,2018-09-28 22:35:49,5.70236111111111,-47.2358208955224,-76,164.869371704352,0.176622769181715,-41.0349,146.0329,2018-09-26 19:34:00,3.57609953703704,2.12626157407407,7,7,1,6,152.818593163907,39808,1,2016,"S",2008,"chick",10,-40.3780953,144.6557384,122.523634985863,"east"
"305","IDXX_2017 123","2017","IDXX_2017","13190105","F",190573,1248415.92493693,2017-10-02 23:28:25,2017-10-05 21:15:42,2.90783564814815,-77.080684596577,-277,1302.90278776547,0.152651849590614,-39.07497,143.2121,2017-10-03 15:56:35,0.686226851851852,2.2216087962963,4,4,1,5,146.149342815149,9102,8,2008,"F",1998,"chick",19,-40.3780953,144.6557384,-41.00817567323,"west"
"306","IDXX_2017 124","2017","IDXX_2017","13190105","F",197976.8,1094144.26013604,2017-10-06 00:58:56,2017-10-08 22:43:21,2.90584490740741,-71.2679900744417,-102,920.714072318309,0.180942136437644,-38.97099,143.2425,2017-10-07 18:36:34,1.73446759259259,1.17137731481481,4,4,1,5,146.149342815149,9102,8,2008,"F",1998,"chick",19,-40.3780953,144.6557384,-38.2691712980309,"west"
"307","IDXX_2017 125","2017","IDXX_2017","13190105","F",263097.8,1526276.25419976,2017-10-13 23:55:44,2017-10-19 08:50:47,5.3715625,-104.334682860999,-305,2190.24189006821,0.172378885720098,-38.89089,142.2703,2017-10-18 02:30:02,4.10715277777778,1.26440972222222,4,4,1,5,146.149342815149,9102,8,2008,"F",1998,"chick",19,-40.3780953,144.6557384,-51.8858959186705,"west"
"308","IDXX_2017 126","2017","IDXX_2017","13190105","F",268195.1,1487605.63673768,2017-10-31 23:01:40,2017-11-07 08:01:19,6.37475694444444,-63.8963963963964,-228,661.028713042242,0.180286423617049,-38.5752,142.585,2017-11-02 16:28:20,1.72685185185185,4.64790509259259,4,4,1,5,146.149342815149,9102,8,2008,"F",1998,"chick",19,-40.3780953,144.6557384,-42.3354339479052,"west"
